0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-1.901897143132335,1.542087925130246,0.1280692804615878,0.12538573228391656,-0.1893292110119037,0.5261255654900615,0.13311439692952418,0.24771620211117862,1.9209239053022291,0.2338215974011299,-0.48479130927511543,0.023035064925958193,0.10174882831454443,0.4593134684344581,0.47767349807311704,-0.6118001692270418,-0.34382985707648317,0.07229431729806271,0.41686874969216325,-0.1759965453441831,-0.20551469274022366,0.298387176229091,1.1819259024983764,-1.3427719391200421,0.33202307423395966,0.3134463267576421,-1.5088959869337215,0.9267418497194345,0.02141849922388139,0.12065994407988248,-0.7985077801164174,0.3614956915844516,1.0394674179296524,0.5444018486633138,0.7649721287932408,1.1354784183505127,-1.5381012952386968
1.4653133920041863,0.6182999170573596,-1.4862065067681323,0.4552552188509106,-0.818334828739161,0.7159152395325894,-2.18725554783204,0.5512904999107374,0.9927430594264068,-0.08684673223082208,0.8640905167477689,-0.750663259324456,0.2487445450737358,-0.25913209239007107,0.08423698925822386,-0.44032059598494694,-0.4418001244948826,-0.08012712621211598,0.4264037231184026,-0.038428242666579585,0.014020290084496265,0.2797497325997757,-0.4210003850963405,-0.47475875298714176,0.17293436575124055,0.3056010736370528,0.11063233991172462,0.3148948308149857,0.1288456409238534,0.20659990418876184,0.5858672762525948,-0.4494673048764677,-0.16213647845481102,-0.2546873234774013,0.3308990822864803,0.15978297734116914,-0.17645641962060116
-2.332735015617627,0.037828671438106254,0.6610085696726883,1.1528511880414163,-0.4035573428707712,0.7841896496221962,0.37890797447251734,-0.9539008340777424,-1.1281193494280854,-1.3272066707703771,-0.6067207638757182,0.6422987490856685,0.9838406498596316,-0.1196107376380479,-0.13369902887404128,-0.1899050601483719,0.08423227735244344,-0.008557481182093062,-0.31998340594415287,-0.6518992139648774,-0.42512244227017437,-0.5712342708507913,-0.23972863648651874,0.32066617587656143,0.7502060741853253,-0.25051378722662737,0.7067340951359237,-0.8892053942008978,-1.1528154537852113,2.5211746502034837,-1.3031723713704857,-1.6875359222204622,0.21735152142682695,0.43732055579398205,-0.3312467065097593,-0.6653516543449272,0.7123124706690921
-0.8613469799826297,-0.2620267059403631,-1.1194272077065448,-0.8104661836707884,-0.5740196273848567,-0.46394071418364496,-0.5322602750251221,-0.36850032563697327,0.1474210089259496,-0.04356338822821521,0.19052473558401983,-0.3291845532829886,-0.12685191556863712,-0.13094654268729256,-0.21510902016720126,0.3782990768171082,0.39511887611628305,-0.037763019898603645,-0.15180689702981423,-0.05289609223623252,0.12571537902979307,0.32873054345369107,-0.4291964925907525,0.05099516757292184,-0.0852256656512337,0.23572216556749995,-0.224822304794089,-0.4178034536831065,-0.11556753338348505,0.04326186657615155,-0.5867054917322695,0.9977074289494112,-0.4867814534089272,0.2367268606256382,-0.2128661832434691,-0.3615814289212532,0.02969872306089838
0.5035873956146264,-0.3060143710186561,-1.4660544794929014,0.33385774638759347,-0.9410972822664732,0.6620141109800964,0.21540117617448837,0.5820145007679377,0.21484404197112897,-0.05652763491444675,0.19099256178206786,-0.617641190435013,0.006234768514808852,0.44906019564562216,-0.37434089634174844,0.19077979974224163,0.20861164632977888,-0.07111646824580864,-0.27271424321517806,-0.6633302181607987,0.47869495594776973,-0.12853106988735133,-0.05038619281133313,-0.49766880873233754,-0.3227904681466491,-1.0836605360232752,0.6876709373756287,2.4538547009579212,-0.23187006817602032,0.8138914272036012,0.35276258742229927,0.9751475714394254,-0.5173783344129116,-0.6806746727780014,1.0562269297350013,0.4700281477901318,-0.43033750821079114
-1.1420698769478752,-1.81469712536935,-0.16377760773600256,-1.705082941428741,-0.48800571852395336,0.5475561737360584,0.014665734018738176,-1.7229251068867497,1.7108863377007206,-0.5632589176471364,-2.3080065076434417,-0.7949110073820045,0.6104597044048238,-0.9733842990375088,0.12210969245836828,0.4594278414902089,-0.36503103377766344,-0.5534420468363676,-0.4978758890123937,0.04267253675787406,0.3954611323684946,-1.8553344910853315,0.4213413424016773,0.5656791431809162,-0.2617425261033373,-0.156103766109924,1.7311332734895382,0.21456477682654412,0.5060428416265941,-0.28061049145168426,1.8987777066706546,-1.092209066774559,-0.11654250373763268,-1.1119241321943578,0.26506209271677644,0.22273160378633722,0.4306434119385656
-0.7824476833185646,-0.8775381862815734,-0.662803935354261,0.6609438171677006,-0.8691503535241936,-0.2116042190283423,-0.7042778512055651,-0.7967912414222297,0.5653215781902695,0.18635913179131572,0.6920311407624204,-0.3960278020754283,-0.43721474277857686,-0.35583553715364935,-0.2313302066714884,0.42732051781714114,0.28801844828522044,-0.005141286663431369,-0.07801700447384692,0.28232580931650003,0.05490400091138585,0.3939991799922163,-0.6742277649097724,0.10122600965671169,-0.11440648480218761,0.1297807070960516,0.15038243025288203,-0.005790550828494669,-0.004851338709610291,-0.2522460433770387,-0.4023426167668146,0.7776714657174485,0.1546656831074333,-0.49347727123360163,0.7718905432206682,-0.3005361149558973,-0.5239364299600974
-1.4624919355409918,1.0035036635333887,0.7107172727120863,-0.5268334437196007,1.2950763571673998,-1.1794842466238022,-0.5766680136278659,-0.18539443815324547,-1.1991383290676418,-0.20770911492509517,0.5413440953215407,-0.8840461890004867,0.33696977474728007,0.2408435072850339,-0.06057311104758171,0.029383149319767394,-0.24846392968032113,0.039986828874721755,0.04424100715667611,-0.23964345799644443,0.929732977032735,0.5340787540757813,-0.4689095014953453,0.901770464457317,0.23012165614678448,-0.7506341722838841,0.8927496736103964,-0.7904617747252266,-0.29783402579409096,-0.8716883104334885,1.1150119281264597,0.906872154417865,-0.9879152030664167,0.5476763822084887,-1.1460439951095875,1.113493098861625,-0.9360180959191604
-2.761683709100075,2.7883632143348334,1.1322450008736147,-1.4027913112988286,1.643600771711244,-1.8544465822179237,0.36623463894434216,-0.37401747746832364,1.656302306719057,0.0960270122023646,0.4939670192804372,-0.32249198685310404,-0.5128004722867255,0.03256638030617516,0.22208736766219161,-0.4420501375996338,-0.10921305549561665,-0.07290020262013032,0.0008560163102651385,0.42323860933724494,0.11268416718956913,1.0584992582176969,0.8433387920595842,-0.8302789606638752,0.5136932872860175,0.7983254234553322,-1.8240201151769928,1.9696611935597665,0.3654334460606484,0.7940644937959279,-0.8586913288378195,-0.1644125548958166,-0.00543137562133308,0.28500095007266196,0.34216623414548125,-0.4981845802985263,0.8128457147245555
-1.3713023503697352,-0.503017281823025,-0.36269961486388086,-0.41683173256600153,-0.38674789863776143,-0.0864425972996563,-0.18422786199780103,-0.20291980429228532,-1.0452743911578433,-0.2938693827206408,-0.5637038808612505,0.34122079227816865,0.12662724799465283,0.3751068638758533,0.14302193849773218,0.3019456231679481,0.2202033131878885,0.007802034991406669,-0.17037007815398705,-0.4895060429508033,-0.07965425955545506,-0.7436901449696708,0.5036089264937708,0.13265731577808706,0.19921800447958826,-0.16519346972275906,-0.44028335973925153,-0.07740287273155873,0.059363820831751464,-0.6126739462074225,-0.2213347598303182,-0.7536038826679942,0.3353723135563736,0.3383642381154151,-0.7489267010266839,-0.06208904045300702,0.37133269751317793
